Mine ID,Operator,Mine Name,Type,Status,State,County,Primary Canvass Code,Commodity
1514280,Kentucky Black Beauty Coal Corp,Ky Black Beauty No 2 Tipple,Facility,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514281,Ruth Contracting Corp,No 4 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514282,Silver Creek Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514283,A R C Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514285,Lee-Man Inc,No 2 Surface Mine,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514286,Buchanan Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514287,Sandy River Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514288,April-Chase Mining Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514289,Four C Coal Company,Mine No 9,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514290,K & K Coal,#1 Surface,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1514291,Marigold Docks Inc,Marigold Docks,Facility,Abandoned,Kentucky,Boyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514292,Billy Bunch Mining,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514293,Mc Cullah & Sons Coal Company,No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514294,R A C Mining Corp,Rac #10,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514295,Bo Coal Company,#1 Mine,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514296,Dayco Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514297,M & S Construction Company,No 4 Surface Mine (D),Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514298,Leach & Sons Construction,#1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514299,Billy Ray Franks Construction,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514300,Triple R Coal,No 2 Strip,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514301,D & N Coal Company Inc,D And N Coal Company Mine #1,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514302,H & H Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514303,Triple D Coal Company,No 3,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514304,Stansbury & Company Inc,3c,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514305,G & G Mining,#1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514306,Somerset Coal Company,Strip #1,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514307,Rebel Contracting Company Inc,Rebel No 1,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514308,Baker Hollow Mining Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514309,J & K Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514310,G & G Coal Company,No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514311,Harlan Wallins Coal Company Inc,#1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514312,Four M Company Inc,Mine No 1,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514313,S & H Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514314,Buck Branch Coal Company Inc,Surface No 2,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514315,Bruin Trucking Inc,Bruin Trucking Inc,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514316,Gary Slone Construction,No 1 Site,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514317,George Montgomery Construction,No 1 Site,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514318,A L S M,No 1 Mine,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514319,Tygart Creek Coal Company Inc,No 1 Auger,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514320,Kreutzer Coals Inc,No 1 Auger Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514321,Smallwood Construction,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514322,Mc Peek Mining Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514323,Wash Ridge Coal Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1514324,"Lexington Coal Company, LLC", Pontiki Plant,Surface,NonProdActive,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514325,Double D Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514326,Mahan Coal Company,Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514327,Strata Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514328,M & M Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514329,Caperton Mining Inc,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514330,Dolphin Energy Inc,Mary Mounts Coal Co,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514331,Blackfire Coal Company,Job #1,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514332,B R C Coal Company Inc,#1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514333,T M C Enterprise Inc,No 1 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514334,Gambrel Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514335,"Warrior Coal, LLC",Warrior Preparation Plant,Facility,Active,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514336,Landmark Mining Company Inc,No 406 Mine (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514337,Berry'S Welding & Fabrication Inc,Del-Reb Mining,Surface,Abandoned,Kentucky,Webster,Coal (Bituminous and Lignite),Coal (Bituminous)
1514338,Black Hills Mining Inc,Brushcreek,Surface,Abandoned,Kentucky,Greenup,Coal (Bituminous and Lignite),Coal (Bituminous)
1514339,Jord Branch Coal Company Inc,No 1,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514340,Mountain Energy Coal Company,Surface Mine,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514341,K-Tenn Coal Company,K-Teen Coal Company,Facility,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514342,Hound Dog Coal Company,No 2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514343,Rim Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514344,Hickory Hill Development Corp,No 3 Elkhorn Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514345,B G & M Inc,#3,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514346,Musgrove Construction,No 1,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1514347,Perkins Coal Company,Blair Lake Strip,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514348,C & F Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514349,Terry Darnell Mining Inc,Wyatt Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514350,Gray Coal & Mining Equipment Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514351,Tdc Inc,Nebo #1 Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514352,Straight Creek Coal Resources,Nix Branch Ug Mine,Underground,AbandonedSealed,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514353,L T J Coal Inc,No 3 Surface,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514354,New Panama Associates,No 1,Underground,AbandonedSealed,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514355,Erby Coal Company,Erby No 4,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Lignite)
1514356,Blue Boy Coal Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514357,C & P Coal Company Inc,C & P No 2,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514358,H B & S Coal Inc,No 1,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514359,Delta Contracting Inc,Lawrence No 29 Surface Mine,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514360,Apex Mining Inc,Hard Dollar #2,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514361,E & S Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514362,D & A Coal Company Inc,No 5 2 (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514363,C & D Coal Company,No 4,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514364,Oswayo Inc,Oswayo No 2,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1514365,Bizzack Brothers Inc,Cranes Nest Mine,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514366,Raider Coal Company,Raider Coal #2,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514367,Mining Resources Inc,No 2 Surface (D),Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514368,Silver Creek Mining Company,No 2 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514369,Volks Inc,Winifrede Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514370,Big A Equipment Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514371,C & P,No 1,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514372,Ray Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514373,Caudill & Bock Coal Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514374,K E V Contracting,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514375,Givens & Maggard Coal Company Inc,#1 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514376,Green Engineering & Mining Company Inc,Gemco No 1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514377,P P Coal Company,#1 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514378,F M Coal Company,#1 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514379,B R C Coal Company Inc,Rock Springs Strip,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514380,Judy Anna Coal,#1,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514381,Expansion Coal Company,No 1-A Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514382,Peter Fork Mining Company,Peter Fork Mining-Stalyan Hwit,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514383,Addington Inc,Job #10 Upper Alpha Branch,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514384,John Boy Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514385,Tackett & Spears Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514386,C & D Construction Company,No 1 Site,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514387,Romcoal Inc,#1 Strip,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514388,J & J Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514389,J & J Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514390,Cravat Coal Coal Company Inc,Swihart Property,Surface,Abandoned,Kentucky,Hancock,Coal (Bituminous and Lignite),Coal (Bituminous)
1514391,Cravat Coal Coal Company Inc,Marsh 846-0003,Surface,Abandoned,Kentucky,Hancock,Coal (Bituminous and Lignite),Coal (Bituminous)
1514392,C & N Mining Company Inc,No 3 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514393,Ramblin Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514394,Leslie Resources Inc,Mine #6,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514395,Manalapan Mining Company Inc,No 4,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514396,Corona Coal Company,Washer,Facility,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514397,H & G Construction Company Inc,H & G Mine H4,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514398,Harvesters Coal Company Inc,No 1 Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514399,Loveday Coal Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514400,E J Enterprise,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514401,Hubbs Creek Coal,No 3 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514402,East Pike Inc,No 2,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514403,Bill Lykins Coal Company Inc,Surface #2,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514404,Don & Harold Construction Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514405,Pelfrey & Rose,#1 Surface,Surface,Abandoned,Kentucky,Wolfe,Coal (Bituminous and Lignite),Coal (Bituminous)
1514406,Three Sisters Mining Company Inc,No 1 Mine,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514407,R & W Equipment Company,#1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514408,Happy Hollow Coal Company,Rimfire Pit No 3,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514409,Black Earth Coal Company Inc,Pea Ridge,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1514410,P & J Coal Company Inc,No I-204,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514411,Minnie Development Corp,No 1 Surface,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514412,Best Elkhorn Mining Company Inc,Auger #2,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514413,Best Elkhorn Mining Company Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514414,M K Coal Company,Mine No 2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514415,K W C Enterprises Inc,No 1 Surface,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514416,G S & M Coal Company Inc,Mine #2,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514417,Tri State Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514418,Wax Enterprise,No 5,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514419,Blanton Brothers Mining Inc,Surface #3,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514420,Black Sunshine Coal Corp,#1 Tipple,Facility,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514421,T & T Kentucky Coal Company Inc,No 6 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514422,Crockett Collieries (Ky) Inc,Mine #4,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514423,Square Circle Coal Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514424,Innco Inc,No 2,Underground,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514425,Hickory Hill Development Corp,Millers Creek Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514426,T M C Enterprise Inc,No 2 Strip,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514427,Little Mountain Mining Company,No 1 Mine,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1514428,Hixon & Mc Fadden Resources,#1 Surface,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1514429,Need More Energy Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514430,S & S Coal Company,No 2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514431,R C Coal Company Inc,No 1,Underground,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514432,Big Hill Coal Company,No 6-A Mine,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514433,Babb Land Improvement,Babb Land Improvement No 2,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514434,Joseph & Finley Mining,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514435,Indian Creek Construction,No 1 Site,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514436,Pee Wee Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
